,0
1299,"{'label': 'NEGATIVE', 'score': 0.9957724213600159}"
1300,"{'label': 'POSITIVE', 'score': 0.9982386827468872}"
1301,"{'label': 'NEGATIVE', 'score': 0.9959911704063416}"
1302,"{'label': 'POSITIVE', 'score': 0.9981876015663147}"
1303,"{'label': 'POSITIVE', 'score': 0.9977036118507385}"
1304,"{'label': 'NEGATIVE', 'score': 0.8199165463447571}"
1305,"{'label': 'POSITIVE', 'score': 0.9985912442207336}"
1306,"{'label': 'POSITIVE', 'score': 0.997262716293335}"
1307,"{'label': 'POSITIVE', 'score': 0.7737831473350525}"
1308,"{'label': 'POSITIVE', 'score': 0.9972633123397827}"
1309,"{'label': 'POSITIVE', 'score': 0.9914566874504089}"
1310,"{'label': 'POSITIVE', 'score': 0.9910948276519775}"
1311,"{'label': 'NEGATIVE', 'score': 0.9853636622428894}"
1312,"{'label': 'POSITIVE', 'score': 0.9981405735015869}"
1313,"{'label': 'POSITIVE', 'score': 0.9976194500923157}"
1314,"{'label': 'POSITIVE', 'score': 0.9944604635238647}"
1315,"{'label': 'POSITIVE', 'score': 0.9977929592132568}"
1316,"{'label': 'POSITIVE', 'score': 0.9975900650024414}"
1317,"{'label': 'POSITIVE', 'score': 0.9974018335342407}"
1318,"{'label': 'POSITIVE', 'score': 0.9939666986465454}"
1319,"{'label': 'POSITIVE', 'score': 0.9897486567497253}"
1320,"{'label': 'POSITIVE', 'score': 0.9971428513526917}"
1321,"{'label': 'POSITIVE', 'score': 0.9907614588737488}"
1322,"{'label': 'POSITIVE', 'score': 0.9956271648406982}"
1323,"{'label': 'NEGATIVE', 'score': 0.9969151020050049}"
1324,"{'label': 'NEGATIVE', 'score': 0.986107349395752}"
1325,"{'label': 'POSITIVE', 'score': 0.995564341545105}"
1326,"{'label': 'POSITIVE', 'score': 0.9986916184425354}"
1327,"{'label': 'POSITIVE', 'score': 0.9973165392875671}"
1328,"{'label': 'POSITIVE', 'score': 0.9984157085418701}"
1329,"{'label': 'POSITIVE', 'score': 0.9908932447433472}"
1330,"{'label': 'POSITIVE', 'score': 0.9967954754829407}"
1331,"{'label': 'NEGATIVE', 'score': 0.9984157085418701}"
1332,"{'label': 'NEGATIVE', 'score': 0.9984588623046875}"
1333,"{'label': 'POSITIVE', 'score': 0.9985045194625854}"
1334,"{'label': 'POSITIVE', 'score': 0.9961256384849548}"
1335,"{'label': 'POSITIVE', 'score': 0.9984990358352661}"
1336,"{'label': 'POSITIVE', 'score': 0.9970661997795105}"
1337,"{'label': 'NEGATIVE', 'score': 0.9866251945495605}"
1338,"{'label': 'POSITIVE', 'score': 0.9982388019561768}"
1339,"{'label': 'POSITIVE', 'score': 0.9934619665145874}"
1340,"{'label': 'POSITIVE', 'score': 0.995618999004364}"
1341,"{'label': 'POSITIVE', 'score': 0.9984922409057617}"
1342,"{'label': 'POSITIVE', 'score': 0.9977625608444214}"
1343,"{'label': 'NEGATIVE', 'score': 0.9810000658035278}"
1344,"{'label': 'POSITIVE', 'score': 0.9976524710655212}"
1345,"{'label': 'POSITIVE', 'score': 0.9983276724815369}"
1346,"{'label': 'POSITIVE', 'score': 0.9942123293876648}"
1347,"{'label': 'POSITIVE', 'score': 0.9973451495170593}"
1348,"{'label': 'POSITIVE', 'score': 0.9983528852462769}"
1349,"{'label': 'POSITIVE', 'score': 0.9954084753990173}"
1350,"{'label': 'POSITIVE', 'score': 0.9968271851539612}"
1351,"{'label': 'POSITIVE', 'score': 0.9980804920196533}"
1352,"{'label': 'POSITIVE', 'score': 0.9981579184532166}"
1353,"{'label': 'POSITIVE', 'score': 0.9883402585983276}"
1354,"{'label': 'POSITIVE', 'score': 0.9980981945991516}"
1355,"{'label': 'POSITIVE', 'score': 0.9887481927871704}"
1356,"{'label': 'POSITIVE', 'score': 0.9941082000732422}"
1357,"{'label': 'POSITIVE', 'score': 0.9973956346511841}"
1358,"{'label': 'NEGATIVE', 'score': 0.9974254965782166}"
1359,"{'label': 'POSITIVE', 'score': 0.9978660941123962}"
1360,"{'label': 'POSITIVE', 'score': 0.9978293776512146}"
1361,"{'label': 'POSITIVE', 'score': 0.9940053820610046}"
1362,"{'label': 'POSITIVE', 'score': 0.998213529586792}"
1363,"{'label': 'POSITIVE', 'score': 0.9974209070205688}"
1364,"{'label': 'NEGATIVE', 'score': 0.9815882444381714}"
1365,"{'label': 'POSITIVE', 'score': 0.9973351359367371}"
1366,"{'label': 'POSITIVE', 'score': 0.9945411086082458}"
1367,"{'label': 'NEGATIVE', 'score': 0.9977160692214966}"
1368,"{'label': 'POSITIVE', 'score': 0.9941574335098267}"
1369,"{'label': 'POSITIVE', 'score': 0.9979277849197388}"
1370,"{'label': 'POSITIVE', 'score': 0.9925559163093567}"
1371,"{'label': 'NEGATIVE', 'score': 0.9948214292526245}"
1372,"{'label': 'POSITIVE', 'score': 0.9960989952087402}"
1373,"{'label': 'POSITIVE', 'score': 0.9972686767578125}"
1374,"{'label': 'POSITIVE', 'score': 0.9858840107917786}"
1375,"{'label': 'NEGATIVE', 'score': 0.9967488050460815}"
1376,"{'label': 'POSITIVE', 'score': 0.9984230995178223}"
1377,"{'label': 'POSITIVE', 'score': 0.9960922598838806}"
1378,"{'label': 'POSITIVE', 'score': 0.989952027797699}"
1379,"{'label': 'POSITIVE', 'score': 0.9977384805679321}"
1380,"{'label': 'NEGATIVE', 'score': 0.997983455657959}"
1381,"{'label': 'POSITIVE', 'score': 0.9979144930839539}"
1382,"{'label': 'POSITIVE', 'score': 0.9883395433425903}"
1383,"{'label': 'NEGATIVE', 'score': 0.9846999645233154}"
1384,"{'label': 'POSITIVE', 'score': 0.9977834820747375}"
1385,"{'label': 'POSITIVE', 'score': 0.9965280890464783}"
1386,"{'label': 'NEGATIVE', 'score': 0.980376124382019}"
1387,"{'label': 'NEGATIVE', 'score': 0.9947223663330078}"
1388,"{'label': 'NEGATIVE', 'score': 0.9936181306838989}"
1389,"{'label': 'POSITIVE', 'score': 0.9983912110328674}"
1390,"{'label': 'POSITIVE', 'score': 0.9975179433822632}"
1391,"{'label': 'POSITIVE', 'score': 0.9966176152229309}"
1392,"{'label': 'POSITIVE', 'score': 0.9956443309783936}"
1393,"{'label': 'POSITIVE', 'score': 0.9964694976806641}"
1394,"{'label': 'POSITIVE', 'score': 0.9953936338424683}"
1395,"{'label': 'NEGATIVE', 'score': 0.9942704439163208}"
1396,"{'label': 'POSITIVE', 'score': 0.9986457228660583}"
1397,"{'label': 'POSITIVE', 'score': 0.9976436495780945}"
1398,"{'label': 'POSITIVE', 'score': 0.9948676824569702}"
1399,"{'label': 'POSITIVE', 'score': 0.9967151880264282}"
1400,"{'label': 'POSITIVE', 'score': 0.9949105381965637}"
1401,"{'label': 'POSITIVE', 'score': 0.996799111366272}"
1402,"{'label': 'POSITIVE', 'score': 0.9972977042198181}"
1403,"{'label': 'POSITIVE', 'score': 0.9979252815246582}"
1404,"{'label': 'NEGATIVE', 'score': 0.9912495613098145}"
1405,"{'label': 'POSITIVE', 'score': 0.9941794872283936}"
1406,"{'label': 'POSITIVE', 'score': 0.9941014647483826}"
1407,"{'label': 'POSITIVE', 'score': 0.997917115688324}"
1408,"{'label': 'POSITIVE', 'score': 0.9926567673683167}"
1409,"{'label': 'POSITIVE', 'score': 0.9956148862838745}"
1410,"{'label': 'POSITIVE', 'score': 0.9982677698135376}"
1411,"{'label': 'POSITIVE', 'score': 0.9972532391548157}"
1412,"{'label': 'POSITIVE', 'score': 0.9941774606704712}"
1413,"{'label': 'POSITIVE', 'score': 0.9943706393241882}"
1414,"{'label': 'POSITIVE', 'score': 0.9978925585746765}"
1415,"{'label': 'POSITIVE', 'score': 0.9981948733329773}"
1416,"{'label': 'POSITIVE', 'score': 0.9979245662689209}"
1417,"{'label': 'POSITIVE', 'score': 0.9952777624130249}"
1418,"{'label': 'POSITIVE', 'score': 0.9962670207023621}"
1419,"{'label': 'POSITIVE', 'score': 0.9985547661781311}"
1420,"{'label': 'POSITIVE', 'score': 0.9870775938034058}"
1421,"{'label': 'POSITIVE', 'score': 0.9985466599464417}"
1422,"{'label': 'POSITIVE', 'score': 0.9976539015769958}"
1423,"{'label': 'POSITIVE', 'score': 0.9977280497550964}"
1424,"{'label': 'POSITIVE', 'score': 0.992693305015564}"
1425,"{'label': 'POSITIVE', 'score': 0.9984373450279236}"
1426,"{'label': 'NEGATIVE', 'score': 0.9943548440933228}"
1427,"{'label': 'POSITIVE', 'score': 0.9982362985610962}"
1428,"{'label': 'POSITIVE', 'score': 0.9987999200820923}"
1429,"{'label': 'NEGATIVE', 'score': 0.9953770637512207}"
1430,"{'label': 'POSITIVE', 'score': 0.9983835220336914}"
1431,"{'label': 'POSITIVE', 'score': 0.9977732300758362}"
1432,"{'label': 'POSITIVE', 'score': 0.9968345761299133}"
1433,"{'label': 'POSITIVE', 'score': 0.998504638671875}"
1434,"{'label': 'POSITIVE', 'score': 0.9952398538589478}"
1435,"{'label': 'POSITIVE', 'score': 0.9983953833580017}"
1436,"{'label': 'POSITIVE', 'score': 0.998618483543396}"
1437,"{'label': 'POSITIVE', 'score': 0.9986775517463684}"
1438,"{'label': 'POSITIVE', 'score': 0.9984877109527588}"
1439,"{'label': 'POSITIVE', 'score': 0.9980728626251221}"
1440,"{'label': 'POSITIVE', 'score': 0.9984879493713379}"
1441,"{'label': 'POSITIVE', 'score': 0.9981027245521545}"
1442,"{'label': 'POSITIVE', 'score': 0.9980375170707703}"
1443,"{'label': 'POSITIVE', 'score': 0.9980431795120239}"
1444,"{'label': 'POSITIVE', 'score': 0.9985653758049011}"
1445,"{'label': 'POSITIVE', 'score': 0.9977109432220459}"
1446,"{'label': 'NEGATIVE', 'score': 0.9520891308784485}"
1447,"{'label': 'POSITIVE', 'score': 0.9946050047874451}"
1448,"{'label': 'POSITIVE', 'score': 0.9968956708908081}"
1449,"{'label': 'POSITIVE', 'score': 0.99569171667099}"
1450,"{'label': 'POSITIVE', 'score': 0.9978150129318237}"
1451,"{'label': 'POSITIVE', 'score': 0.9947945475578308}"
1452,"{'label': 'POSITIVE', 'score': 0.9985401630401611}"
1453,"{'label': 'POSITIVE', 'score': 0.9976084232330322}"
1454,"{'label': 'POSITIVE', 'score': 0.996335506439209}"
1455,"{'label': 'POSITIVE', 'score': 0.9980722665786743}"
1456,"{'label': 'POSITIVE', 'score': 0.9985334873199463}"
1457,"{'label': 'POSITIVE', 'score': 0.997108519077301}"
1458,"{'label': 'NEGATIVE', 'score': 0.9904522895812988}"
1459,"{'label': 'POSITIVE', 'score': 0.9977491497993469}"
1460,"{'label': 'POSITIVE', 'score': 0.9986841082572937}"
1461,"{'label': 'POSITIVE', 'score': 0.9984159469604492}"
1462,"{'label': 'POSITIVE', 'score': 0.9980326294898987}"
1463,"{'label': 'POSITIVE', 'score': 0.9944695234298706}"
1464,"{'label': 'POSITIVE', 'score': 0.9984110593795776}"
1465,"{'label': 'POSITIVE', 'score': 0.996273398399353}"
1466,"{'label': 'POSITIVE', 'score': 0.9983481168746948}"
1467,"{'label': 'POSITIVE', 'score': 0.9980970025062561}"
1468,"{'label': 'POSITIVE', 'score': 0.9959830045700073}"
1469,"{'label': 'POSITIVE', 'score': 0.9964874982833862}"
1470,"{'label': 'POSITIVE', 'score': 0.9984598159790039}"
1471,"{'label': 'POSITIVE', 'score': 0.9984917640686035}"
1472,"{'label': 'POSITIVE', 'score': 0.9984644651412964}"
1473,"{'label': 'POSITIVE', 'score': 0.9965434670448303}"
1474,"{'label': 'POSITIVE', 'score': 0.9983131885528564}"
1475,"{'label': 'POSITIVE', 'score': 0.8470866680145264}"
1476,"{'label': 'POSITIVE', 'score': 0.9967695474624634}"
1477,"{'label': 'POSITIVE', 'score': 0.9825779795646667}"
1478,"{'label': 'POSITIVE', 'score': 0.996928870677948}"
1479,"{'label': 'POSITIVE', 'score': 0.998439610004425}"
1480,"{'label': 'POSITIVE', 'score': 0.998090922832489}"
1481,"{'label': 'NEGATIVE', 'score': 0.9983001351356506}"
1482,"{'label': 'POSITIVE', 'score': 0.9884454011917114}"
1483,"{'label': 'POSITIVE', 'score': 0.9979453682899475}"
1484,"{'label': 'POSITIVE', 'score': 0.9888351559638977}"
1485,"{'label': 'POSITIVE', 'score': 0.9868864417076111}"
1486,"{'label': 'POSITIVE', 'score': 0.9980105757713318}"
1487,"{'label': 'POSITIVE', 'score': 0.9973728656768799}"
1488,"{'label': 'POSITIVE', 'score': 0.9982820749282837}"
1489,"{'label': 'POSITIVE', 'score': 0.9909704923629761}"
1490,"{'label': 'POSITIVE', 'score': 0.9981470108032227}"
1491,"{'label': 'POSITIVE', 'score': 0.9984319806098938}"
1492,"{'label': 'NEGATIVE', 'score': 0.9981983304023743}"
1493,"{'label': 'NEGATIVE', 'score': 0.8243951201438904}"
1494,"{'label': 'POSITIVE', 'score': 0.9983929991722107}"
1495,"{'label': 'POSITIVE', 'score': 0.9978995323181152}"
1496,"{'label': 'POSITIVE', 'score': 0.9982342720031738}"
1497,"{'label': 'POSITIVE', 'score': 0.9983083009719849}"
1498,"{'label': 'POSITIVE', 'score': 0.9975300431251526}"
1499,"{'label': 'POSITIVE', 'score': 0.9983295798301697}"
1500,"{'label': 'POSITIVE', 'score': 0.9982964396476746}"
1501,"{'label': 'POSITIVE', 'score': 0.9981305003166199}"
1502,"{'label': 'POSITIVE', 'score': 0.9979612827301025}"
1503,"{'label': 'POSITIVE', 'score': 0.9981423616409302}"
1504,"{'label': 'POSITIVE', 'score': 0.9977830052375793}"
1505,"{'label': 'POSITIVE', 'score': 0.9985796213150024}"
1506,"{'label': 'POSITIVE', 'score': 0.9975616931915283}"
1507,"{'label': 'POSITIVE', 'score': 0.9983966946601868}"
1508,"{'label': 'POSITIVE', 'score': 0.9979902505874634}"
1509,"{'label': 'POSITIVE', 'score': 0.9966685175895691}"
1510,"{'label': 'NEGATIVE', 'score': 0.9982220530509949}"
1511,"{'label': 'POSITIVE', 'score': 0.9985363483428955}"
1512,"{'label': 'POSITIVE', 'score': 0.9970382452011108}"
1513,"{'label': 'POSITIVE', 'score': 0.9940675497055054}"
1514,"{'label': 'POSITIVE', 'score': 0.994137167930603}"
1515,"{'label': 'POSITIVE', 'score': 0.9967170357704163}"
1516,"{'label': 'POSITIVE', 'score': 0.9972322583198547}"
1517,"{'label': 'POSITIVE', 'score': 0.9983702301979065}"
1518,"{'label': 'POSITIVE', 'score': 0.9986554384231567}"
1519,"{'label': 'POSITIVE', 'score': 0.9980157613754272}"
1520,"{'label': 'POSITIVE', 'score': 0.9977086782455444}"
1521,"{'label': 'POSITIVE', 'score': 0.9977387189865112}"
1522,"{'label': 'POSITIVE', 'score': 0.9959248304367065}"
1523,"{'label': 'POSITIVE', 'score': 0.9961236119270325}"
1524,"{'label': 'POSITIVE', 'score': 0.9976403713226318}"
1525,"{'label': 'POSITIVE', 'score': 0.997305154800415}"
1526,"{'label': 'POSITIVE', 'score': 0.9966650605201721}"
1527,"{'label': 'POSITIVE', 'score': 0.9964354038238525}"
1528,"{'label': 'POSITIVE', 'score': 0.9983317255973816}"
1529,"{'label': 'POSITIVE', 'score': 0.9972714781761169}"
1530,"{'label': 'POSITIVE', 'score': 0.9983218312263489}"
1531,"{'label': 'POSITIVE', 'score': 0.994945228099823}"
1532,"{'label': 'POSITIVE', 'score': 0.9974331259727478}"
1533,"{'label': 'POSITIVE', 'score': 0.9980239868164062}"
1534,"{'label': 'POSITIVE', 'score': 0.9985740184783936}"
1535,"{'label': 'POSITIVE', 'score': 0.9983012676239014}"
1536,"{'label': 'POSITIVE', 'score': 0.989719033241272}"
1537,"{'label': 'POSITIVE', 'score': 0.9985015392303467}"
1538,"{'label': 'POSITIVE', 'score': 0.9982300400733948}"
1539,"{'label': 'POSITIVE', 'score': 0.9974508881568909}"
1540,"{'label': 'POSITIVE', 'score': 0.9970418810844421}"
1541,"{'label': 'POSITIVE', 'score': 0.9954818487167358}"
1542,"{'label': 'POSITIVE', 'score': 0.9975691437721252}"
1543,"{'label': 'POSITIVE', 'score': 0.9975814819335938}"
1544,"{'label': 'POSITIVE', 'score': 0.9984563589096069}"
1545,"{'label': 'POSITIVE', 'score': 0.997268557548523}"
